file,is_test,severity,confidence,pattern,title,location,what_was_found
android\guava\src\com\google\common\collect\Collections2.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Collections2 (line 692),Loop at line 692 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\CompactHashMap.java,False,High,Medium,chatty-io,Remote or service call inside loop,resizeTable (line 446),"Loop at line 446 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,add (line 235),Loop at line 235 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,add (line 245),Loop at line 245 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,entryIterator (line 538),Loop at line 538 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,remove (line 305),Loop at line 305 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,removeExactly (line 346),Loop at line 346 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,setCount (line 375),Loop at line 375 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,setCount (line 389),Loop at line 389 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,size (line 168),Loop at line 168 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Low,Medium,allocation-pressure,String concatenation in loop,add (line 235),Loop at line 235 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,False,Low,Medium,allocation-pressure,String concatenation in loop,add (line 245),Loop at line 245 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\DenseImmutableTable.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 68,Loop at line 68 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\DiscreteDomain.java,False,Low,Medium,allocation-pressure,String concatenation in loop,offset (line 266),Loop at line 266 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\ImmutableListMultimap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 540,Loop at line 540 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\ImmutableMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 685,Loop at line 685 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ImmutableRangeMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,build (line 158),Loop at line 158 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ImmutableRangeMap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,build (line 158),Loop at line 158 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\ImmutableRangeSet.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,indexOf (line 700),Loop at line 700 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\ImmutableSet.java,False,High,Medium,chatty-io,Remote or service call inside loop,chooseTableSize (line 242),"Loop at line 242 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\collect\ImmutableSetMultimap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 709,Loop at line 709 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\Iterables.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Iterables (line 205),Loop at line 205 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Iterables.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Iterables (line 240),Loop at line 240 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Iterators.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Iterators (line 209),Loop at line 209 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Iterators.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Iterators (line 254),Loop at line 254 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Iterators.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Iterators (line 383),Loop at line 383 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\LinkedHashMultimap.java,False,High,Medium,chatty-io,Remote or service call inside loop,clear (line 438),"Loop at line 438 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\collect\LinkedHashMultimap.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 517,"Loop at line 517 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\collect\LinkedHashMultimap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 517,Loop at line 517 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 1024),Loop at line 1024 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 1065),Loop at line 1065 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 1071),Loop at line 1071 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 1097),Loop at line 1097 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 1103),Loop at line 1103 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 424),Loop at line 424 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 425),Loop at line 425 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 482),Loop at line 482 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Lists.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Lists (line 483),Loop at line 483 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsValue (line 2398),Loop at line 2398 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsValue (line 2400),Loop at line 2400 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsValue (line 2405),Loop at line 2405 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsValue (line 2406),Loop at line 2406 is nested at depth 5 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1479),Loop at line 1479 is nested at depth 5 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1480),Loop at line 1480 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1514),Loop at line 1514 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1578),Loop at line 1578 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1607),Loop at line 1607 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,maybeDrainReferenceQueues (line 1633),Loop at line 1633 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\MapMakerInternalMap.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,nextInTable (line 2578),Loop at line 2578 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,High,Medium,chatty-io,Remote or service call inside loop,Maps (line 1372),"Loop at line 1372 contains calls that look like repository, client, network, or database access."
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 2790),Loop at line 2790 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 2804),Loop at line 2804 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 2915),Loop at line 2915 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 2929),Loop at line 2929 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 3053),Loop at line 3053 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 3913),Loop at line 3913 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 3928),Loop at line 3928 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Maps.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Maps (line 4018),Loop at line 4018 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Multimap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 64,Loop at line 64 builds strings through repeated concatenation.
android\guava\src\com\google\common\collect\Multisets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Multisets (line 456),Loop at line 456 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Multisets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Multisets (line 588),Loop at line 588 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Range.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsAll (line 442),Loop at line 442 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Serialization.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Serialization (line 163),Loop at line 163 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,Sets (line 1551),Loop at line 1551 performs `.contains(...)` checks that may scan collections repeatedly.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1005),Loop at line 1005 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1059),Loop at line 1059 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1065),Loop at line 1065 is nested at depth 6 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1079),Loop at line 1079 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1084),Loop at line 1084 is nested at depth 4 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1400),Loop at line 1400 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1401),Loop at line 1401 is nested at depth 3 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1455),Loop at line 1455 is nested at depth 2 and also performs repeated lookup or transformation work.
android\guava\src\com\google\common\collect\Sets.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,Sets (line 1456),Loop at line 1456 is nested at depth 3 and also performs repeated lookup or transformation work.
