file,is_test,severity,confidence,pattern,title,location,what_was_found
src\main\java\org\apache\commons\io\input\Tailer.java,False,Medium,High,concurrency-misuse,Executor created in application code path,line 153,Line 153 creates a new executor instance.
src\main\java\org\apache\commons\io\input\Tailer.java,False,Medium,High,concurrency-misuse,Executor created in application code path,line 189,Line 189 creates a new executor instance.
src\main\java\org\apache\commons\io\input\UnsynchronizedBufferedReader.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 286,"Loop at line 286 contains calls that look like repository, client, network, or database access."
src\main\java\org\apache\commons\io\input\UnsynchronizedBufferedReader.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 371,"Loop at line 371 serializes, materializes, or expands payload-like objects during iteration."
src\main\java\org\apache\commons\io\input\UnsynchronizedBufferedReader.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 383,"Loop at line 383 serializes, materializes, or expands payload-like objects during iteration."
src\main\java\org\apache\commons\io\input\XmlStreamReader.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 331,Loop at line 331 is nested at depth 3 and also performs repeated lookup or transformation work.
src\main\java\org\apache\commons\io\IOUtils.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 2585,"Loop at line 2585 contains calls that look like repository, client, network, or database access."
src\main\java\org\apache\commons\io\IOUtils.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 2650,"Loop at line 2650 contains calls that look like repository, client, network, or database access."
src\main\java\org\apache\commons\io\IOUtils.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 2585,Loop at line 2585 is nested at depth 2 and also performs repeated lookup or transformation work.
src\main\java\org\apache\commons\io\IOUtils.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 3931,"Loop at line 3931 serializes, materializes, or expands payload-like objects during iteration."
src\main\java\org\apache\commons\io\IOUtils.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 3976,"Loop at line 3976 serializes, materializes, or expands payload-like objects during iteration."
src\main\java\org\apache\commons\io\monitor\FileAlterationMonitor.java,False,High,High,concurrency-misuse,Direct thread creation,line 182,Line 182 creates a thread directly.
src\main\java\org\apache\commons\io\monitor\FileAlterationObserver.java,False,High,Medium,chatty-io,Remote or service call inside loop,checkAndFire (line 361),"Loop at line 361 contains calls that look like repository, client, network, or database access."
src\main\java\org\apache\commons\io\output\WriterOutputStream.java,False,High,Medium,chatty-io,Remote or service call inside loop,checkIbmJdkWithBrokenUTF16 (line 214),"Loop at line 214 contains calls that look like repository, client, network, or database access."
src\main\java\org\apache\commons\io\ThreadMonitor.java,False,High,High,concurrency-misuse,Direct thread creation,start (line 63),Line 63 creates a thread directly.
src\test\java\org\apache\commons\io\channels\AbstractSeekableByteChannelTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 193,Loop at line 193 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\DemuxInputStreamTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 120,Loop at line 120 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\DemuxInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,run (line 61),Loop at line 61 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\DemuxInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,run (line 90),Loop at line 90 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\DirectoryWalkerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,checkContainsFiles (line 277),Loop at line 277 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\DirectoryWalkerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,checkContainsString (line 283),Loop at line 283 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\DirectoryWalkerTest.java,True,Medium,Medium,data-movement-bloat,Payload construction inside loop,checkContainsString (line 283),"Loop at line 283 serializes, materializes, or expands payload-like objects during iteration."
src\test\java\org\apache\commons\io\DirectoryWalkerTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,checkContainsFiles (line 277),Loop at line 277 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\DirectoryWalkerTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,checkContainsString (line 283),Loop at line 283 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\file\AccumulatorPathVisitorTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 220,"Loop at line 220 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\file\AccumulatorPathVisitorTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 265,"Loop at line 265 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\file\AccumulatorPathVisitorTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 216,Line 216 creates a new executor instance.
src\test\java\org\apache\commons\io\FileCleaningTrackerTest.java,True,Medium,High,allocation-pressure,Allocation-heavy loop body,line 367,"Loop at line 367 allocates new collections, builders, or mapping helpers during iteration."
src\test\java\org\apache\commons\io\FileCleaningTrackerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,pauseForDeleteToComplete (line 76),Loop at line 76 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileCleaningTrackerTest.java,True,Medium,Medium,data-movement-bloat,Payload construction inside loop,pauseForDeleteToComplete (line 76),"Loop at line 76 serializes, materializes, or expands payload-like objects during iteration."
src\test\java\org\apache\commons\io\FileCleaningTrackerTest.java,True,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 367,"Loop at line 367 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
src\test\java\org\apache\commons\io\filefilter\AbstractConditionalFileFilterTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testAdd (line 83),Loop at line 83 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\filefilter\AbstractConditionalFileFilterTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testFilterBuiltUsingAdd (line 100),Loop at line 100 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\filefilter\AbstractConditionalFileFilterTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testFilterBuiltUsingConstructor (line 134),Loop at line 134 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\filefilter\AbstractIOFileFilterTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertFalseFiltersInvoked (line 90),Loop at line 90 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\filefilter\AbstractIOFileFilterTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertTrueFiltersInvoked (line 125),Loop at line 125 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FilenameUtilsWildcardTest.java,True,Medium,Medium,data-movement-bloat,Payload construction inside loop,testLocaleIndependence (line 88),"Loop at line 88 serializes, materializes, or expands payload-like objects during iteration."
src\test\java\org\apache\commons\io\FilenameUtilsWildcardTest.java,True,Medium,Medium,data-movement-bloat,Payload construction inside loop,testLocaleIndependence (line 89),"Loop at line 89 serializes, materializes, or expands payload-like objects during iteration."
src\test\java\org\apache\commons\io\FilenameUtilsWildcardTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,testLocaleIndependence (line 88),Loop at line 88 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FilenameUtilsWildcardTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,testLocaleIndependence (line 89),Loop at line 89 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileSystemTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,testMaxNameLength_MatchesRealSystem (line 408),"Loop at line 408 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testIsReservedFileNameOnWindows (line 352),Loop at line 352 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testIsReservedFileNameOnWindows (line 360),Loop at line 360 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Medium,Medium,data-movement-bloat,Payload construction inside loop,testIsReservedFileNameOnWindows (line 360),"Loop at line 360 serializes, materializes, or expands payload-like objects during iteration."
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 536,Loop at line 536 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 554,Loop at line 554 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileSystemTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,testMaxNameLength_MatchesRealSystem (line 408),Loop at line 408 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileUtilsListFilesTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 239,"Loop at line 239 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\FileUtilsListFilesTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 258,"Loop at line 258 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\FileUtilsListFilesTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 239,Loop at line 239 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Medium,Medium,algorithmic-waste,List membership checks inside loop,line 295,Loop at line 295 performs `.contains(...)` checks that may scan collections repeatedly.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 2192,Loop at line 2192 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 2210,Loop at line 2210 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 2215,Loop at line 2215 is nested at depth 4 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 295,Loop at line 295 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 2295,Loop at line 2295 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileUtilsTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 295,Loop at line 295 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\FileUtilsWaitForTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 47,Line 47 creates a thread directly.
src\test\java\org\apache\commons\io\HexDumpTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 134,Loop at line 134 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\HexDumpTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 167,Loop at line 167 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\HexDumpTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 200,Loop at line 200 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\HexDumpTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 244,Loop at line 244 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\AbstractInputStreamTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 190,Loop at line 190 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\AbstractInputStreamTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 195,Loop at line 195 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\BOMInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,assertData (line 80),Loop at line 80 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,compare (line 123),Loop at line 123 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 225,Loop at line 225 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 256,Loop at line 256 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 284,Loop at line 284 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 450,Loop at line 450 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 482,Loop at line 482 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 511,Loop at line 511 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 625,Loop at line 625 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 636,Loop at line 636 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\BoundedInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 646,Loop at line 646 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\CircularBufferInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 59,Loop at line 59 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\CircularBufferInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 76,Loop at line 76 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\CircularBufferInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 90,Loop at line 90 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\PeekableInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 60,Loop at line 60 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\PeekableInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 77,Loop at line 77 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\buffer\PeekableInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 91,Loop at line 91 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\CharSequenceInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 150,Loop at line 150 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\CharSequenceInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 159,Loop at line 159 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\CharSequenceInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 518,Loop at line 518 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\CharSequenceReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,checkArray (line 43),Loop at line 43 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\CharSequenceReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 49,Loop at line 49 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\compatibility\XmlStreamReader.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 224,Loop at line 224 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\MessageDigestCalculatingInputStreamTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 110,Loop at line 110 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\MessageDigestInputStreamTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 126,Loop at line 126 is nested at depth 2 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\NullInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 114,Loop at line 114 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 122,Loop at line 122 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 130,Loop at line 130 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 158,Loop at line 158 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullInputStreamTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 303,Loop at line 303 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 100,Loop at line 100 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 136,Loop at line 136 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 84,Loop at line 84 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\NullReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 92,Loop at line 92 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\QueueInputStreamTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 323,Line 323 creates a thread directly.
src\test\java\org\apache\commons\io\input\ReadAheadInputStreamTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 92,Line 92 creates a new executor instance.
src\test\java\org\apache\commons\io\input\ReversedLinesFileReaderParamBlockSizeTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 155,Loop at line 155 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,checkArray (line 70),Loop at line 70 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 76,Loop at line 76 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 242,Line 242 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 350,Line 350 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 373,Line 373 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 403,Line 403 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 428,Line 428 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 461,Line 461 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 473,Line 473 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 485,Line 485 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 497,Line 497 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 509,Line 509 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 521,Line 521 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 533,Line 533 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 590,Line 590 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 652,Line 652 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 676,Line 676 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 701,Line 701 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 727,Line 727 creates a thread directly.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 259,Line 259 creates a new executor instance.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 246,Loop at line 246 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 406,Loop at line 406 is nested at depth 3 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 444,Loop at line 444 is nested at depth 4 and also performs repeated lookup or transformation work.
src\test\java\org\apache\commons\io\input\TailerTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 444,Loop at line 444 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\input\UnsynchronizedBufferedInputStreamTest.java,True,High,High,concurrency-misuse,Direct thread creation,line 144,Line 144 creates a thread directly.
src\test\java\org\apache\commons\io\input\XmlStreamReaderTest.java,True,Low,Medium,allocation-pressure,String concatenation in loop,line 481,Loop at line 481 builds strings through repeated concatenation.
src\test\java\org\apache\commons\io\IOUtilsConcurrentTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 133,"Loop at line 133 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\IOUtilsConcurrentTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 147,"Loop at line 147 contains calls that look like repository, client, network, or database access."
src\test\java\org\apache\commons\io\IOUtilsConcurrentTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 182,Line 182 creates a new executor instance.
src\test\java\org\apache\commons\io\IOUtilsConcurrentTest.java,True,Medium,High,concurrency-misuse,Executor created in application code path,line 205,Line 205 creates a new executor instance.
src\test\java\org\apache\commons\io\IOUtilsMultithreadedSkipTest.java,True,High,Medium,chatty-io,Remote or service call inside loop,line 103,"Loop at line 103 contains calls that look like repository, client, network, or database access."
