file,is_test,severity,confidence,pattern,title,location,what_was_found
log4j-api\src\main\java\org\apache\logging\log4j\MarkerManager.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,addParents (line 172),Loop at line 172 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\message\LocalizedMessage.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 278,"Loop at line 278 serializes, materializes, or expands payload-like objects during iteration."
log4j-api\src\main\java\org\apache\logging\log4j\message\MapMessageJsonFormatter.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,formatList (line 208),Loop at line 208 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\message\ReusableMessageFactory.java,False,High,High,concurrency-misuse,Direct thread creation,line 45,Line 45 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\message\ReusableMessageFactory.java,False,High,High,concurrency-misuse,Direct thread creation,line 46,Line 46 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\message\ReusableMessageFactory.java,False,High,High,concurrency-misuse,Direct thread creation,line 47,Line 47 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\message\ThreadDumpMessage.java,False,High,High,concurrency-misuse,Direct thread creation,readResolve (line 156),Line 156 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\message\ThreadDumpMessage.java,False,High,High,concurrency-misuse,Direct thread creation,writeReplace (line 130),Line 130 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\spi\AbstractLogger.java,False,High,High,concurrency-misuse,Direct thread creation,line 106,Line 106 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\spi\AbstractLogger.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,entryMsg (line 724),Loop at line 724 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\spi\DefaultThreadContextMap.java,False,High,High,concurrency-misuse,Direct thread creation,DefaultThreadContextMap (line 72),Line 72 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\spi\DefaultThreadContextStack.java,False,High,High,concurrency-misuse,Direct thread creation,line 38,Line 38 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\spi\MutableThreadContextStack.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,formatTo (line 204),Loop at line 204 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\spi\MutableThreadContextStack.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,trim (line 113),Loop at line 113 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\status\StatusLogger.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,getLevel (line 728),Loop at line 728 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\util\Activator.java,False,High,Medium,chatty-io,Remote or service call inside loop,loadProvider (line 116),"Loop at line 116 contains calls that look like repository, client, network, or database access."
log4j-api\src\main\java\org\apache\logging\log4j\util\LoaderUtil.java,False,High,High,concurrency-misuse,Direct thread creation,line 82,Line 82 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\PropertiesUtil.java,False,High,High,concurrency-misuse,Direct thread creation,reload (line 504),Line 504 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\PropertiesUtil.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,reload (line 658),Loop at line 658 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\util\PropertySource.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,forEach (line 157),Loop at line 157 is nested at depth 4 and also performs repeated lookup or transformation work.
log4j-api\src\main\java\org\apache\logging\log4j\util\ServiceLoaderUtil.java,False,High,Medium,chatty-io,Remote or service call inside loop,ServiceLoaderUtil (line 103),"Loop at line 103 contains calls that look like repository, client, network, or database access."
log4j-api\src\main\java\org\apache\logging\log4j\util\ServiceLoaderUtil.java,False,Low,High,chatty-io,Repeated logging inside loop,ServiceLoaderUtil (line 103),Loop at line 103 logs on the hot iteration path.
log4j-api\src\main\java\org\apache\logging\log4j\util\SortedArrayStringMap.java,False,High,Medium,chatty-io,Remote or service call inside loop,merge (line 297),"Loop at line 297 contains calls that look like repository, client, network, or database access."
log4j-api\src\main\java\org\apache\logging\log4j\util\Timer.java,False,High,High,concurrency-misuse,Direct thread creation,line 49,Line 49 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,High,High,concurrency-misuse,Direct thread creation,line 108,Line 108 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,High,High,concurrency-misuse,Direct thread creation,line 71,Line 71 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,High,High,concurrency-misuse,Direct thread creation,line 72,Line 72 creates a thread directly.
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,State (line 96),"Loop at line 96 allocates new collections, builders, or mapping helpers during iteration."
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,getStringBuilder (line 78),"Loop at line 78 allocates new collections, builders, or mapping helpers during iteration."
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,State (line 96),"Loop at line 96 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-api\src\main\java\org\apache\logging\log4j\util\Unbox.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,getStringBuilder (line 78),"Loop at line 78 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
log4j-cassandra\src\main\java\org\apache\logging\log4j\cassandra\CassandraManager.java,False,High,Medium,chatty-io,Remote or service call inside loop,convertAndAddDefaultPorts (line 252),"Loop at line 252 contains calls that look like repository, client, network, or database access."
log4j-cassandra\src\main\java\org\apache\logging\log4j\cassandra\CassandraManager.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,writeInternal (line 96),Loop at line 96 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\AppenderSet.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,build (line 64),Loop at line 64 is nested at depth 3 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\AsyncAppender.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,start (line 104),Loop at line 104 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\AsyncAppenderEventDispatcher.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,dispatch (line 124),Loop at line 124 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\AsyncAppenderEventDispatcher.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,dispatchAll (line 78),Loop at line 78 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\JdbcDatabaseManager.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 868,"Loop at line 868 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\JdbcDatabaseManager.java,False,High,Medium,chatty-io,Remote or service call inside loop,writeInternal (line 966),"Loop at line 966 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\JdbcDatabaseManager.java,False,High,Medium,chatty-io,Remote or service call inside loop,writeInternal (line 993),"Loop at line 993 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\db\jdbc\JdbcDatabaseManager.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 868,Loop at line 868 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\FailoverAppender.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,start (line 92),Loop at line 92 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\FailoverAppender.java,False,Low,Medium,allocation-pressure,String concatenation in loop,start (line 92),Loop at line 92 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\HttpURLConnectionManager.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 100,"Loop at line 100 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\MemoryMappedFileManager.java,False,Medium,Medium,waiting-pattern,Sleep-based coordination loop,setEndOfBatch (line 241),for loop at line 241 uses `Thread.sleep(...)` as a coordination mechanism.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\MemoryMappedFileManager.java,False,Low,High,chatty-io,Repeated logging inside loop,setEndOfBatch (line 241),Loop at line 241 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\MapRewritePolicy.java,False,Low,High,chatty-io,Repeated logging inside loop,line 136,Loop at line 136 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\MapRewritePolicy.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 136,Loop at line 136 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\PropertiesRewritePolicy.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,PropertiesRewritePolicy (line 59),Loop at line 59 performs `.contains(...)` checks that may scan collections repeatedly.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\PropertiesRewritePolicy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,PropertiesRewritePolicy (line 59),Loop at line 59 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rewrite\RewriteAppender.java,False,Low,Medium,allocation-pressure,String concatenation in loop,start (line 65),Loop at line 65 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\action\CompositeAction.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 71,"Loop at line 71 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\action\CompositeAction.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 82,"Loop at line 82 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\action\DeleteAction.java,False,High,Medium,chatty-io,Remote or service call inside loop,line 108,"Loop at line 108 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\CompositeTriggeringPolicy.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,initialize (line 51),"Loop at line 51 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,High,Medium,chatty-io,Remote or service call inside loop,purgeAscending (line 546),"Loop at line 546 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,High,Medium,chatty-io,Remote or service call inside loop,purgeDescending (line 603),"Loop at line 603 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,purgeAscending (line 531),Loop at line 531 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,purgeDescending (line 591),Loop at line 591 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,purgeAscending (line 546),"Loop at line 546 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,purgeDescending (line 603),"Loop at line 603 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Low,High,chatty-io,Repeated logging inside loop,purgeAscending (line 531),Loop at line 531 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Low,High,chatty-io,Repeated logging inside loop,purgeAscending (line 546),Loop at line 546 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Low,High,chatty-io,Repeated logging inside loop,purgeDescending (line 591),Loop at line 591 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DefaultRolloverStrategy.java,False,Low,High,chatty-io,Repeated logging inside loop,purgeDescending (line 603),Loop at line 603 logs on the hot iteration path.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\DirectWriteRolloverStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,purge (line 374),Loop at line 374 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\RollingFileManager.java,False,High,High,concurrency-misuse,Direct thread creation,line 75,Line 75 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\RollingFileManager.java,False,High,High,concurrency-misuse,Direct thread creation,line 78,Line 78 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\IdlePurgePolicy.java,False,High,Medium,chatty-io,Remote or service call inside loop,purge (line 76),"Loop at line 76 contains calls that look like repository, client, network, or database access."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\Routes.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,toString (line 267),"Loop at line 267 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\RoutingAppender.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,line 231,"Loop at line 231 serializes, materializes, or expands payload-like objects during iteration."
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\RoutingAppender.java,False,Low,Medium,allocation-pressure,String concatenation in loop,createAppender (line 367),Loop at line 367 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\RoutingAppender.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 231,Loop at line 231 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\RoutingAppender.java,False,Low,Medium,allocation-pressure,String concatenation in loop,start (line 260),Loop at line 260 builds strings through repeated concatenation.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\AsyncLogger.java,False,High,High,concurrency-misuse,Direct thread creation,line 85,Line 85 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\AsyncLogger.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,onPropertiesPresent (line 574),Loop at line 574 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\AsyncLoggerConfig.java,False,High,High,concurrency-misuse,Direct thread creation,line 98,Line 98 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\JCToolsBlockingQueueFactory.java,False,High,Medium,idle-compute,Polling loop without blocking,line 103,while loop at line 103 appears to poll shared state without a blocking primitive.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\JCToolsBlockingQueueFactory.java,False,High,Medium,idle-compute,Polling loop without blocking,line 115,while loop at line 115 appears to poll shared state without a blocking primitive.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\JCToolsBlockingQueueFactory.java,False,High,Medium,idle-compute,Polling loop without blocking,line 139,while loop at line 139 appears to poll shared state without a blocking primitive.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\JCToolsBlockingQueueFactory.java,False,High,Medium,idle-compute,Polling loop without blocking,line 87,while loop at line 87 appears to poll shared state without a blocking primitive.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\ThreadNameCachingStrategy.java,False,High,High,concurrency-misuse,Direct thread creation,line 49,Line 49 creates a thread directly.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\TimeoutBlockingWaitStrategy.java,False,High,Medium,idle-compute,Polling loop without blocking,line 75,while loop at line 75 appears to poll shared state without a blocking primitive.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\TimeoutBlockingWaitStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 75,Loop at line 75 is nested at depth 2 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\async\TimeoutBlockingWaitStrategy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,synchronized (line 65),Loop at line 65 is nested at depth 4 and also performs repeated lookup or transformation work.
log4j-core\src\main\java\org\apache\logging\log4j\core\config\AbstractConfiguration.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,doConfigure (line 729),"Loop at line 729 allocates new collections, builders, or mapping helpers during iteration."
